Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Cellular Response To Growth Factor Stimulus (GO:0071363),-0.47015260617811666,-1.5717428497134271,0.0,0.42920383171284554,1.0,19/147,9.41%,KDR;FLT1;VEGFA;SPRY2;MAGI2;VIL1;FLT4;XCL1;CXCL8;MTSS2;ACVRL1;GAREM1;WNT7A;MAPT;PDE2A;SEMA6A;SLC4A7;ACVR1B;ZPR1
prerank,One-Carbon Compound Transport (GO:0019755),-0.5546535292639757,-1.5714615448230849,0.05555555555555555,0.4258874574714389,1.0,13/34,13.45%,SLC14A2;SLC4A3;CA2;CFTR;SLC4A4;AQP8;SLC14A1;SLC4A7;HBE1;SLC39A8;HBG2;RHAG;SLC4A8
prerank,Nitric Oxide Metabolic Process (GO:0046209),-0.6507910312442869,-1.570443055742154,0.06896551724137931,0.4240659980429894,1.0,1/16,0.01%,NOS3
prerank,Base Conversion Or Substitution Editing (GO:0016553),0.6656196318962943,1.569894525341148,0.021739130434782608,0.8507048022724641,1.0,3/16,0.92%,AICDA;RBM47;APOBEC3D
prerank,Mitotic Cytokinesis (GO:0000281),0.5073879489147726,1.568548903508639,0.02040816326530612,0.8266783020632051,1.0,21/59,15.75%,KIF20A;AURKB;EXOC4;KIF4A;APC;ESPL1;PLK1;ANLN;TRIM36;MYH10;RTKN;BIRC5;CIT;KLHDC8B;RACGAP1;CDCA8;PDCD6IP;CNTROB;ARL3;NUSAP1;SNX18
prerank,Regulation Of Cellular Response To Heat (GO:1900034),-0.7356456290281119,-1.5675055562148197,0.03125,0.4292987104336217,1.0,9/15,17.64%,IER5;MAPT;DNAJB1;DNAJC2;MAPKAPK2;EP300;CREBBP;SIRT1;DNAJB6
prerank,Peptidyl-Tyrosine Phosphorylation (GO:0018108),-0.5174646581760881,-1.5632847683056788,0.01694915254237288,0.44007658394279664,1.0,12/63,10.68%,KDR;FLT1;DDR2;FLT4;LYN;LTK;CSF1R;CLK1;BTK;IL15;SRC;CLK4
prerank,Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036),-0.535338554776608,-1.563070235087527,0.03333333333333333,0.4361011021970948,1.0,7/34,12.39%,KDR;NUPR1;TNFAIP3;TCF7L2;IL11;YAP1;NFE2L2
prerank,Positive Regulation Of Collagen Metabolic Process (GO:0010714),0.6517047594201932,1.5627800706721307,0.061224489795918366,0.8315016031777236,1.0,6/16,9.66%,CREB3L1;LARP6;BMP4;F2;RGCC;HDAC2
prerank,Negative Regulation Of T Cell Activation (GO:0050868),0.4831217027949107,1.560238884805975,0.024390243902439025,0.8210078271787428,1.0,16/47,14.00%,CEACAM1;CD86;CR1;HLA-DRB1;FOXP3;CTSG;TIGIT;CD80;HLA-G;LILRB1;TNFAIP8L2;PDCD1LG2;LILRB4;IFNL1;JAK3;RIPOR2
prerank,Regulation Of Nervous System Process (GO:0031644),-0.6875573387455789,-1.5587133152375665,0.03636363636363636,0.4462282685761276,1.0,3/17,4.60%,NOS3;BEGAIN;NPTX2
prerank,Negative Regulation Of Platelet Activation (GO:0010544),-0.6674138799759415,-1.558372252231967,0.07692307692307693,0.44227234420931794,1.0,2/15,1.55%,NOS3;ALOX12
prerank,Regulation Of Ubiquitin Protein Ligase Activity (GO:1904666),0.5917293211451884,1.5574109465574197,0.057692307692307696,0.8098897478333102,1.0,3/17,5.92%,UBE2C;PLK1;CDC20
prerank,Nitric Oxide Biosynthetic Process (GO:0006809),-0.653585188374748,-1.555696591312535,0.06896551724137931,0.4463643864038027,1.0,1/15,0.01%,NOS3
prerank,Regulation Of Defense Response To Virus (GO:0050688),-0.6714889655948162,-1.5534647760534042,0.02040816326530612,0.4490563336553787,1.0,4/18,7.21%,ZMPSTE24;IRGM;TNFAIP3;ITCH
prerank,Positive Regulation Of Collagen Biosynthetic Process (GO:0032967),0.6602855534891199,1.5526117886528117,0.0625,0.8147930024266681,1.0,6/15,9.66%,CREB3L1;LARP6;BMP4;F2;RGCC;HDAC2
prerank,Glucose 6-Phosphate Metabolic Process (GO:0051156),0.5738616217885961,1.552518202103168,0.0,0.7882743697740894,1.0,10/18,26.45%,HK3;HKDC1;HK2;HK1;SHPK;DERA;RPE;PGD;G6PC1;RPIA
prerank,Steroid Hormone Biosynthetic Process (GO:0120178),-0.627226571232977,-1.5524614067537075,0.07272727272727272,0.44692784256941603,1.0,2/18,4.56%,HSD17B2;CYP21A2
prerank,Neutrophil Chemotaxis (GO:0030593),-0.5047850332940252,-1.5458774657228083,0.0,0.4640216867176734,1.0,16/66,11.61%,CCL7;CXADR;TGFB2;CCL22;EDN2;EDN3;XCL1;CXCL8;CXCL2;CCL14;CXCL11;CXCL3;PF4V1;EDN1;PDE4B;CCL2
prerank,Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090049),-0.5841968474526488,-1.5454790075927152,0.05263157894736842,0.4608284842804353,1.0,3/30,1.24%,KDR;VEGFA;THBS1
prerank,Chemokine-Mediated Signaling Pathway (GO:0070098),-0.5094919526949493,-1.544883691493152,0.01639344262295082,0.45906483948067306,1.0,20/54,17.65%,CCL7;CCL22;XCL1;CXCL8;LYN;CXCL2;CCL14;CXCL11;CXCL3;RBM15;GPR35;SH2B3;PF4V1;CCL2;PPBP;PF4;CCR1;CXCL12;CCL25;CCL16
prerank,Pharyngeal System Development (GO:0060037),-0.6668852167353776,-1.5447960592938332,0.041666666666666664,0.45473949978956646,1.0,3/15,2.28%,TGFB2;SIX4;NKX2-6
prerank,Embryonic Digestive Tract Development (GO:0048566),-0.6252493370967861,-1.5442473658273745,0.0851063829787234,0.4515292072276525,1.0,5/18,9.60%,GLI3;TGFB2;RBPMS2;RARRES2;ID2
prerank,Antibacterial Humoral Response (GO:0019731),0.4888989384696614,1.542441019006557,0.02040816326530612,0.8279936610451577,1.0,9/41,16.77%,H2BC12;HLA-A;CTSG;JCHAIN;PLA2G1B;RNASE6;WFDC3;WFDC5;RNASE3
prerank,Positive Regulation Of CREB Transcription Factor Activity (GO:0032793),-0.6371684225935916,-1.5407974738249515,0.05555555555555555,0.45826054546210704,1.0,1/16,0.24%,VEGFA
prerank,Activation Of Adenylate Cyclase Activity (GO:0007190),-0.6075165202681683,-1.5366698609588683,0.03636363636363636,0.4666749678524221,1.0,2/18,3.01%,CRHR1;ADRB1
prerank,Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902),-0.4624454233448708,-1.5362260546227366,0.018518518518518517,0.4634423006266526,1.0,17/112,7.44%,FLT1;VEGFA;IL34;GHR;THBS1;CEMIP;HRAS;IL1B;IRGM;EDN3;MST1R;LRRK2;CSF1R;ADAM9;IFNG;ETAA1;PDGFD
prerank,Sensory Perception Of Smell (GO:0007608),-0.44158844283257803,-1.534469275919832,0.015873015873015872,0.4648211131001329,1.0,50/198,9.73%,OR13D1;OR2A25;OR10K2;OR2T4;OR2AG1;OR2D3;OR2T33;OR2T11;OR5M8;OR6C2;OR2F1;OR8D1;OR2T10;OR8G1;OR8B4;OR8A1;OR10R2;OR5D14;OR9Q2;OR13C9;OR6Q1;OR8B8;OR10S1;OR10A3;OR10A2;OR8J3;OR51I2;OR10H2;OR10T2;OR51V1;OR5D18;OR10G2;OR13H1;OR2A12;OR8B3;OR6P1;OR10J1;OR6B1;OR8K3;OR10P1;OR2A5;OR8B12;OR2I1P;OR9I1;OR2AG2;OR10H5;OR10G3;OR10C1;OR5T1;OR6K3
prerank,Cellular Response To Chemokine (GO:1990869),-0.49574147354883125,-1.534444506037764,0.01639344262295082,0.46039424535632206,1.0,21/56,17.65%,CCL7;CCL22;XCL1;LRCH1;CXCL8;CXCL2;CCL14;CXCL11;CXCL3;ZC3H12A;GPR35;SH2B3;PF4V1;DUSP1;CCL2;PPBP;PF4;CCR1;CXCL12;CCL25;CCL16
prerank,Granulocyte Chemotaxis (GO:0071621),-0.49587515649260505,-1.532802917739019,0.015625,0.46090250877451955,1.0,16/69,11.61%,CCL7;CXADR;TGFB2;CCL22;EDN2;EDN3;XCL1;CXCL8;CXCL2;CCL14;CXCL11;CXCL3;PF4V1;EDN1;PDE4B;CCL2
prerank,Sensory Perception Of Taste (GO:0050909),-0.6369450749524793,-1.5309958172366347,0.0851063829787234,0.4612090214119338,1.0,5/15,9.44%,SCNN1B;SCNN1A;PKD2L1;TAS2R60;CALHM1
prerank,Regulation Of Mononuclear Cell Migration (GO:0071675),-0.6116581243521194,-1.530931805952748,0.06666666666666667,0.4573195083749235,1.0,7/22,10.88%,IL34;THBS1;MSTN;LYN;CSF1R;RARRES2;SLIT2
prerank,Negative Regulation Of Protein Processing (GO:0010955),-0.6543404603015956,-1.530147258997373,0.034482758620689655,0.45557731552007397,1.0,5/15,9.50%,MAGEA3;THBS1;LRRK2;PRNP;SERPINF2
prerank,Positive Regulation Of Cell Migration (GO:0030335),-0.41039765787498167,-1.529944679354659,0.0,0.45190322189505994,1.0,60/258,15.78%,KDR;FLT1;CCL7;VEGFA;ROR2;CLEC7A;SEMA3C;SEMA3F;SPRY2;COL1A1;THBS1;TGFB2;CEMIP;VIL1;DDR2;HRAS;IL1B;FLT4;CDH13;PODXL;IGF1;SRGAP2C;CSF1R;ADAM9;IFNG;GAB1;NSMF;WNT5B;PDGFD;SEMA4C;PPP3CA;CXCL16;CXCR4;PIK3R3;SEMA6A;CASS4;ACVR1B;RET;SMURF2;SRC;TCAF2;EDN1;CAPN7;PLCG2;F2R;VTN;RHOC;SPAG9;CLDN3;DAAM2;SNAI1;APELA;CCR1;FERMT1;BMP2;SEMA3A;CXCL12;LAMC2;ADAM17;GRB7
prerank,Positive Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090200),0.5511435203361201,1.52819208416751,0.0,0.8946825940997855,1.0,8/25,13.09%,TNFSF10;PLAUR;BID;BIK;PYCARD;HRK;BBC3;GPER1
prerank,Negative Regulation Of Myeloid Cell Differentiation (GO:0045638),-0.5991237386557651,-1.5263437589549673,0.018867924528301886,0.4596926670065842,1.0,5/22,5.07%,MEIS2;MEIS1;HOXB8;ZBTB16;HOXA5
prerank,Negative Regulation Of Rho Protein Signal Transduction (GO:0035024),0.603132258513428,1.523411935343206,0.02127659574468085,0.8978791575562753,1.0,6/16,14.05%,RASIP1;DYNLL1;ITGA3;MET;RIPOR2;KANK1
prerank,Cellular Response To Lectin (GO:1990858),-0.6527797435268496,-1.522506124523718,0.018867924528301886,0.4629341721853449,1.0,11/18,14.99%,CLEC7A;TYROBP;LYN;KLRD1;KLRC3;TRAF6;SRC;PLCG2;KLRC2;EP300;CREBBP
prerank,Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223),-0.6527797435268496,-1.522506124523718,0.018867924528301886,0.4629341721853449,1.0,11/18,14.99%,CLEC7A;TYROBP;LYN;KLRD1;KLRC3;TRAF6;SRC;PLCG2;KLRC2;EP300;CREBBP
prerank,Regulation Of Apoptotic Signaling Pathway (GO:2001233),0.48062287707607826,1.5215188819303243,0.045454545454545456,0.885330757622503,1.0,10/44,9.16%,FAIM2;CTSV;TPD52L1;CTSL;CX3CR1;CTSH;PYCARD;STYXL1;ETFA;CX3CL1
prerank,Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0030071),0.47490362356992755,1.5199077315646392,0.0,0.8732246373585276,1.0,13/49,18.88%,CENPE;DLGAP5;UBE2C;ESPL1;PLK1;CDC20;ACTL6A;CCNB1;DPF3;ANAPC7;SMARCB1;CDC6;HECW2
prerank,Determination Of Bilateral Symmetry (GO:0009855),-0.5638457426478302,-1.5194777821529906,0.05454545454545454,0.47078276052309687,1.0,6/25,11.22%,DNAH11;PIERCE1;DNAAF4;CCDC103;CFAP53;ODAD2
prerank,Negative Regulation Of Endocytosis (GO:0045806),0.514775809150618,1.5187030460225643,0.045454545454545456,0.861256800918959,1.0,14/30,25.10%,APOC1;ADIPOQ;SIRPA;PLSCR1;LILRB1;DYSF;TLR2;SCAMP5;PIP4P2;RACK1;UNC119;SYT11;PACSIN3;EPHA3
prerank,Positive Regulation Of Potassium Ion Transmembrane Transport (GO:1901381),0.6114651885706599,1.5180247642952753,0.046511627906976744,0.8429180554094846,1.0,5/17,14.92%,AKAP6;ATP1B2;KCNE5;KCNN4;KCNH2
prerank,Fatty Acid Derivative Biosynthetic Process (GO:1901570),-0.6056979046788902,-1.5176486383763061,0.034482758620689655,0.4730391159804009,1.0,7/24,10.35%,PAM;ACSS3;GGTLC3;HTD2;GGT2P;AWAT1;GGT5
prerank,Regulation Of mRNA Stability (GO:0043488),-0.49711696369321756,-1.5166474637933762,0.03125,0.47233054883781805,1.0,21/73,21.26%,RBM24;SLC11A1;IGF2BP1;RBM38;MEIOC;CELF1;METTL16;MAPKAPK2;IREB2;PRKCD;FASTKD5;FASTKD2;YTHDF3;ZFP36L2;TBRG4;TENT5C;DHX36;FUS;TENT5A;FXR1;PAIP1
prerank,Branching Morphogenesis Of An Epithelial Tube (GO:0048754),-0.543797729272883,-1.5162049252470233,0.043478260869565216,0.46917262990362346,1.0,3/36,1.09%,KDR;VEGFA;PAX8
prerank,Negative Regulation Of mRNA Catabolic Process (GO:1902373),-0.5642389257295504,-1.515535087400931,0.0,0.46763719485277705,1.0,5/38,5.41%,RBM24;SLC11A1;IGF2BP1;RBM38;MEIOC
prerank,Collagen Fibril Organization (GO:0030199),-0.5030241179200079,-1.5151005028533662,0.0,0.4649175179796602,1.0,9/38,10.22%,COL1A1;TGFB2;COL5A1;DDR2;COL1A2;COL11A2;COL27A1;SERPINF2;COL5A3
prerank,Meiosis I (GO:0007127),-0.6144923335567136,-1.5135549942159037,0.05263157894736842,0.46584306022822536,1.0,11/21,20.77%,MEI1;MEIOC;MYBL1;SYCP3;HSF2BP;FOXJ3;ZSCAN21;MOV10L1;DDX4;ING2;TDRD9
prerank,Negative Regulation Of Macromolecule Metabolic Process (GO:0010605),-0.4397527135376385,-1.5125568360320043,0.0,0.4647132242537654,1.0,49/179,16.43%,KDR;VEGFA;STOX1;TGFB2;MARK1;MSR1;CCDC3;HRAS;KRT17;CLDN19;CXCL8;CD34;UPK3B;ACVRL1;AURKA;IGF1;PPARG;REL;TERT;IFNG;MAPT;HEY2;HAVCR2;SMAD5;ZC3H12A;CD46;PRKN;ID2;TIPARP;IFNA2;ZNF148;CELF1;EDN1;YAP1;DICER1;SFMBT2;SH3GL2;APLN;PTPN22;SLC24A3;CLDN3;SMCR8;AP1AR;CCR1;FGF19;BMP2;PICALM;PCSK9;MTMR2
prerank,Positive Regulation Of Response To Biotic Stimulus (GO:0002833),0.5194666244781813,1.5120976826516241,0.021739130434782608,0.8536363035619966,1.0,16/40,16.70%,SCIMP;MYO1C;SH2D1B;TASL;LY86;LY96;CD1D;PLSCR1;TLR8;GRN;CYBA;CD180;POLR3G;POLR3B;IFI35;BMP6
prerank,Superoxide Metabolic Process (GO:0006801),-0.6273597104048252,-1.5112047919738816,0.09259259259259259,0.46469789578378967,1.0,4/28,3.61%,NOS3;NOX4;DUOX2;NOX5
prerank,Negative Regulation Of Endothelial Cell Proliferation (GO:0001937),-0.5241319942177882,-1.509240343934817,0.05263157894736842,0.467358693852501,1.0,5/32,5.23%,FLT1;THBS1;PRL;IL12A;PPARG
prerank,Regulation Of T Cell Receptor Signaling Pathway (GO:0050856),0.5034989523392921,1.508841140757564,0.0425531914893617,0.8534481164288558,1.0,10/34,14.32%,CEACAM1;IKBKG;PTPN2;GBP1;TRAT1;DGKZ;LILRB4;KCNN4;TESPA1;UBASH3A
prerank,Endocardial Cushion Morphogenesis (GO:0003203),-0.6570494193684002,-1.5072106090621324,0.037037037037037035,0.4694788950158926,1.0,3/18,4.03%,NOS3;TGFB2;ACVRL1
prerank,"Positive Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043517)",-0.6087739919039857,-1.5063578806435407,0.08163265306122448,0.4681915606606547,1.0,4/15,9.87%,PLA2R1;HIC1;SPRED1;PYHIN1
prerank,Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557),-0.4489694912352568,-1.5057692130424087,0.03389830508474576,0.4663532488866433,1.0,11/121,5.80%,KDR;RPS27L;AZU1;THBS1;TGFB2;IL1B;IGF1;PRR16;SOX4;GUF1;IFNG
prerank,Cardiac Muscle Cell Action Potential (GO:0086001),-0.5826997160463712,-1.502248567505876,0.07142857142857142,0.47345250398236083,1.0,6/26,8.34%,SLC4A3;SCN5A;ATP1A2;SLC8A1;SCN3B;KCNE2
prerank,Endocardial Cushion Development (GO:0003197),-0.6485351558360004,-1.5021437878901922,0.057692307692307696,0.47023578457720355,1.0,3/19,4.03%,NOS3;TGFB2;ACVRL1
prerank,piRNA Processing (GO:0034587),-0.5573750938759854,-1.5010630480175542,0.03773584905660377,0.46993928191269513,1.0,3/19,2.29%,ANKRD34C;TDRD1;FKBP6
prerank,Negative Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045953),0.5889642982086669,1.5004815947247825,0.0392156862745098,0.8874097292098914,1.0,6/16,8.05%,CEACAM1;HLA-A;KLRC1;HLA-G;LILRB1;LGALS9
prerank,Regulation Of Defense Response (GO:0031347),-0.4550471921654651,-1.5002459170784201,0.015384615384615385,0.46933086687829584,1.0,21/93,13.21%,ZMPSTE24;NLRP13;ALOX15;IGF2BP1;GATA6;NLRP14;XCL1;PIK3AP1;CASP8;DAGLB;RNF135;SPATA2;GGT2P;FBXL2;NR1D2;BCL6;CELF1;FCGR2B;PTGES;NFE2L2;PTPN22
prerank,Regulation Of Macrophage Chemotaxis (GO:0010758),-0.6214663207994654,-1.4974083703164756,0.06382978723404255,0.475483990152961,1.0,5/20,5.29%,MTUS1;IL34;THBS1;MSTN;CSF1R
prerank,Negative Regulation Of GTPase Activity (GO:0034260),-0.6046639811618502,-1.497360257267096,0.038461538461538464,0.47203767815716136,1.0,6/21,5.72%,HRAS;LRCH1;PLXNB3;LRRK2;FZD10;RASA4
prerank,RNA Stabilization (GO:0043489),-0.531171801082618,-1.4970743584331132,0.03125,0.47018986759794595,1.0,10/36,21.26%,RBM24;SLC11A1;RBM38;MEIOC;IREB2;TENT5C;DHX36;FUS;TENT5A;PAIP1
prerank,Mitotic Cytokinetic Process (GO:1902410),0.61077685566876,1.4968081508963558,0.0196078431372549,0.8899253986618282,1.0,6/18,19.18%,CHMP4C;KIF20A;KLHDC8B;PDCD6IP;CNTROB;MITD1
prerank,Regulation Of Smooth Muscle Cell Proliferation (GO:0048660),-0.489934355606355,-1.4965384240215065,0.03508771929824561,0.46821612281791725,1.0,17/53,10.65%,THBS1;NR4A3;IL18;NDRG4;IL12A;CDH13;RBPMS2;IGF1;PPARG;TNFAIP3;IFNG;ANG;TCF7L2;APOD;SERPINF2;ID2;EDN1
prerank,Positive Regulation Of Notch Signaling Pathway (GO:0045747),-0.5887087773541003,-1.4953811923294356,0.04838709677419355,0.4676430058151238,1.0,2/30,1.48%,NOS3;TGFB2
prerank,Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),-0.43955020381054904,-1.4931351100039407,0.0,0.47169162291954786,1.0,20/166,5.29%,KDR;CCL7;ROR2;IL26;SPRY2;DENND2B;ALOX15;CCL22;DDR2;HRAS;ACKR3;FLT4;NDRG4;XCL1;CHI3L1;ARHGAP8;CCL14;IGF1;GAREM1;CSF1R
prerank,Response To Retinoic Acid (GO:0032526),-0.4768845003090904,-1.4906739356071352,0.014925373134328358,0.47635681955663245,1.0,12/58,9.55%,HSD17B2;WNT11;GATA6;LYN;LTK;FZD7;FZD10;PTK7;WNT5B;ZNF35;RET;WNT10B
prerank,Regulation Of Collagen Biosynthetic Process (GO:0032965),0.6179923782515397,1.4900385023500122,0.08695652173913043,0.9076626973172864,1.0,6/18,9.66%,CREB3L1;LARP6;BMP4;F2;RGCC;HDAC2
prerank,Regulation Of Cytoplasmic Translation (GO:2000765),-0.5712426563791901,-1.488365748429829,0.037037037037037035,0.4802836174730105,1.0,6/24,17.73%,RBM24;IGF2BP1;CSDE1;LIN28A;DHX36;ZCCHC13
prerank,Negative Regulation Of Small GTPase Mediated Signal Transduction (GO:0051058),-0.5897376427894184,-1.4865414191342232,0.07142857142857142,0.48260000484075144,1.0,3/20,1.70%,SPRY2;TGFB2;CGNL1
prerank,Regulation Of Protein Processing (GO:0070613),-0.5897169536276522,-1.4855741225177552,0.03389830508474576,0.4823854172887677,1.0,6/23,7.91%,MAGEA3;RHBDD1;LRRK2;TNP2;ASTL;PRNP
prerank,Actin Filament Polymerization (GO:0030041),-0.5750820755930124,-1.48423591714935,0.06349206349206349,0.48334101150106223,1.0,12/31,18.50%,VIL1;PSTPIP2;GAS7;SPIRE2;ANG;DIAPH3;DIAPH1;WASF3;FHDC1;JAK2;SPIRE1;WASL
prerank,Response To Ketone (GO:1901654),-0.624491175360599,-1.4840936395276851,0.05172413793103448,0.4800820663968816,1.0,6/18,15.30%,THBS1;TGFB2;TGFBR3;SLIT2;YAP1;SLIT1
prerank,cAMP-mediated Signaling (GO:0019933),0.5246446604287667,1.4836542391416896,0.045454545454545456,0.9243513539091267,1.0,3/25,1.01%,AKAP6;ADGRG6;PDE7B
prerank,Regulation Of Osteoblast Proliferation (GO:0033688),0.5879673599916027,1.4834217645323147,0.058823529411764705,0.9039990739174184,1.0,7/16,13.18%,NPR3;PLXNB1;CCNA2;HPSE;SFRP1;MN1;TNN
prerank,Oxoacid Metabolic Process (GO:0043436),0.5343192093379637,1.4833435710628282,0.10256410256410256,0.8843376283381271,1.0,10/22,20.41%,SULT2B1;ENPP1;SULT1B1;AMH;TPST1;SULT1A1;MTARC1;SULT1C4;BPNT1;SULT2A1
prerank,Protein Localization To Chromatin (GO:0071168),0.487232604781397,1.48243896845513,0.0425531914893617,0.8699214029996248,1.0,21/31,36.74%,PLK1;PPHLN1;H4C9;TONSL;H1-5;LEF1;RUVBL2;MSH2;SGF29;PARP1;MACROH2A1;H2BC11;NIPBL;CENPA;H2AC8;ESR1;CHMP7;TASOR;MACROH2A2;LRWD1;WAPL
prerank,Positive Regulation Of mRNA Catabolic Process (GO:0061014),-0.46998746171952754,-1.4791006680531087,0.07017543859649122,0.49441861995362685,1.0,17/45,24.44%,RBM24;TNRC6B;NANOS2;ZC3H12A;CNOT1;CELF1;METTL16;YTHDF3;ZFP36L2;UPF1;DHX36;FXR1;ZFP36L1;GTPBP1;NANOS1;TNRC6A;YTHDF2
prerank,Negative Regulation Of Endothelial Cell Apoptotic Process (GO:2000352),-0.5567202484044165,-1.478791699715243,0.07407407407407407,0.4921279799099161,1.0,1/24,0.03%,KDR
prerank,Endocrine System Development (GO:0035270),-0.6541187172264942,-1.478539561555528,0.03571428571428571,0.48915959673896653,1.0,2/19,1.09%,WNT11;PAX8
prerank,Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138),-0.44407824195406387,-1.478471554324351,0.03225806451612903,0.4859500844784765,1.0,13/85,10.43%,VEGFA;IFNA6;BCAR3;STOX1;SPRY2;IFNA7;IRGM;RIPK2;IFNG;DOCK7;IL11;IFNA2;TBK1
prerank,Inorganic Cation Import Across Plasma Membrane (GO:0098659),-0.46987643064099427,-1.4740646010501013,0.038461538461538464,0.4979674535259794,1.0,21/95,10.44%,SLC5A1;KCNJ14;SLC6A1;SLC9A3;KCNJ13;SCNN1B;SCN5A;SCN4A;KCNJ11;SCNN1A;ATP1A2;TRPV3;AQP8;TRPV1;SLC8A1;KCNJ9;SLC9C2;KCNE2;CACNA1A;ATP12A;SLC39A8
prerank,Chloride Transmembrane Transport (GO:1902476),-0.49382682788135546,-1.4734526584953733,0.08333333333333333,0.4977301271569979,1.0,3/45,1.42%,SLC5A1;SLC6A1;CFTR
prerank,Negative Regulation Of Cell Cycle Process (GO:0010948),0.4865555439662742,1.473090083415223,0.023255813953488372,0.9048175429748356,1.0,7/33,13.09%,CHMP4C;BMP4;AURKB;ESPL1;HLA-G;E2F7;GPER1
prerank,Atrioventricular Valve Morphogenesis (GO:0003181),-0.5930937132648445,-1.4728509154530247,0.08163265306122448,0.49646054308622045,1.0,9/18,17.57%,TGFB2;SMAD6;SOX4;HEY2;HEY1;BMP2;SLIT1;EFNA1;BMPR2
prerank,Neutrophil Migration (GO:1990266),-0.48471557799553383,-1.472821766023711,0.0,0.4932879448436951,1.0,16/72,11.61%,CCL7;CXADR;TGFB2;CCL22;EDN2;EDN3;XCL1;CXCL8;CXCL2;CCL14;CXCL11;CXCL3;PF4V1;EDN1;PDE4B;CCL2
prerank,Regulation Of T Cell Cytokine Production (GO:0002724),0.563300002667958,1.4714403163268843,0.04878048780487805,0.8955841889208466,1.0,6/18,5.10%,HLA-A;CLC;MAP3K7;CCR2;FOXP3;HFE
prerank,Regulation Of Establishment Or Maintenance Of Cell Polarity (GO:0032878),0.5662038974575181,1.4698954997653129,0.08333333333333333,0.8863351753823407,1.0,5/16,17.53%,KRIT1;SHTN1;RIPOR2;KANK1;RACK1
prerank,Regulation Of MAP Kinase Activity (GO:0043405),-0.4409754846572997,-1.4695691658301069,0.015384615384615385,0.5016007304416167,1.0,15/108,5.31%,FLT1;VEGFA;IL34;GHR;SPRY2;THBS1;HRAS;IL1B;EDN3;LYN;MST1R;LRRK2;RGS2;PPARG;ADAM9
prerank,Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531),-0.47075272836463966,-1.468797990913745,0.0,0.5006014079651979,1.0,11/52,9.97%,VEGFA;GHR;IL18;LYN;IL12A;IGF1;CLCF1;CSF1R;IFNG;IL15;IFNA2
prerank,Vascular Transport (GO:0010232),-0.45706735745673027,-1.4687652748489461,0.028985507246376812,0.49746395305501634,1.0,11/81,4.10%,SLC5A1;SLC16A12;SLC16A7;SLC6A1;SLC4A3;SLC7A3;SLC16A2;SLC7A8;ABCB1;SLC4A4;ATP1A2
prerank,Epithelial Structure Maintenance (GO:0010669),-0.6478447634624865,-1.468169921130358,0.05,0.4961037409826055,1.0,5/17,4.87%,CXADR;MUC13;PBLD;MUC6;ILDR1
prerank,Blood Circulation (GO:0008015),-0.5152626780686068,-1.4665946543804627,0.08620689655172414,0.4980125946423002,1.0,5/48,5.59%,NOS3;EDN3;ACVRL1;HTR7;MYL7
prerank,Gonad Development (GO:0008406),-0.5137883420732942,-1.4661030779494615,0.03333333333333333,0.496072915597929,1.0,16/46,16.79%,TGFB2;PRKACG;SIX4;FGF9;GATA6;SOX15;IRX5;ADAM29;ADAM30;AKR1C3;FGF8;MAMLD1;CSDE1;WNT2B;ADAM20;SOX8
prerank,Positive Regulation Of Neuron Differentiation (GO:0045666),0.49207738878770146,1.4644380121507665,0.045454545454545456,0.9005369498045431,1.0,8/39,10.10%,NRCAM;GPRC5B;ASCL1;TCF4;DLX2;FGF20;FGFR1;HEYL
prerank,Toll-Like Receptor Signaling Pathway (GO:0002224),0.4911381091036907,1.4633197852246702,0.05714285714285714,0.8898564100576339,1.0,11/29,13.16%,SCIMP;MAP3K7;TLR5;LY96;TLR8;TLR1;IRAK3;HSPD1;MAPKAPK3;TLR2;TLR4
prerank,Peptidyl-Threonine Phosphorylation (GO:0018107),0.4263489945821128,1.463090877767832,0.0,0.8744082695338695,1.0,16/58,17.97%,CDC42BPA;TTBK1;DYRK4;MAPK8;CAMK2D;CDK5;CDK1;CSNK2B;GSK3A;MYLK2;HIPK1;DYRK1B;CDK10;MARK2;WNK3;AKT1
prerank,Protein Autophosphorylation (GO:0046777),-0.4125402921477483,-1.4628969009623298,0.015384615384615385,0.5021504248799321,1.0,19/157,7.64%,KDR;FLT1;AATK;INSRR;PEAK1;DDR2;FLT4;LYN;LTK;AURKA;LRRK2;MAK;CAMK2B;MAPK15;CSF1R;GRK7;FAM20C;SIK1;VRK2
